z, Pressure_0, Pressure_1, Velocity_0, GasTemperature_0, SolidTemperature_0, H2_0, NH3_0, N2_0, Ni(s)_0, N(s)_0, H(s)_0, NH(s)_0, NH2(s)_0, NH3(s)_0, Velocity_1, GasTemperature_1, SolidTemperature_1, H2_1, NH3_1, N2_1, Ni(s)_1, N(s)_1, H(s)_1, NH(s)_1, NH2(s)_1, NH3(s)_1, Annular_Density_ch, Annular_Velocity_ch, Annular_Temperature_ch, 
0.0215517, 510048, 510031, 0.0343921, 773, 773, 0.0727213, 0.154901, 0.675943, 0.0271818, 0.681786, 0.288964, 0.00203007, 2.3932e-07, 3.72277e-05, 0.0268355, 773, 773, 0.0698905, 0.149857, 0.683896, 0.0269626, 0.687061, 0.283913, 0.00202635, 2.36619e-07, 3.64606e-05, 0.0313673, 0.0507376, 773
0.0232759, 510044, 510028, 0.0338093, 773, 773, 0.0701305, 0.120443, 0.713486, 0.0312813, 0.635502, 0.331297, 0.00188515, 2.21376e-07, 3.42982e-05, 0.0254638, 773, 773, 0.0672206, 0.115512, 0.720256, 0.0311793, 0.639977, 0.32693, 0.00187953, 2.18523e-07, 3.35207e-05, 0.0313673, 0.0553126, 773
0.025, 510041, 510026, 0.0330214, 773, 773, 0.0664478, 0.0904197, 0.744704, 0.0359787, 0.58436, 0.377911, 0.00171918, 2.00205e-07, 3.07562e-05, 0.0243032, 773, 773, 0.0639051, 0.0863787, 0.75434, 0.0360465, 0.587559, 0.374654, 0.00171046, 1.97104e-07, 2.99633e-05, 0.0313673, 0.0597577, 773
0.0267241, 510038, 510023, 0.0321338, 773, 773, 0.0623912, 0.0658843, 0.775556, 0.0413512, 0.528374, 0.428714, 0.00153432, 1.76349e-07, 2.67354e-05, 0.0228448, 773, 773, 0.0597175, 0.0621679, 0.781355, 0.0416236, 0.530053, 0.426775, 0.00152221, 1.73027e-07, 2.59429e-05, 0.0313673, 0.0640061, 773
0.0284483, 510035, 510021, 0.0311167, 773, 773, 0.0578458, 0.0463274, 0.802908, 0.0474291, 0.468274, 0.482939, 0.0013355, 1.50743e-07, 2.24417e-05, 0.0216668, 773, 773, 0.0552365, 0.04328, 0.805983, 0.0479314, 0.468308, 0.482419, 0.00132017, 1.47294e-07, 2.16752e-05, 0.0313673, 0.0679946, 773
0.0301724, 510032, 510019, 0.0301065, 773, 773, 0.0525687, 0.0312802, 0.819083, 0.0541038, 0.406311, 0.538435, 0.00113256, 1.24936e-07, 1.81765e-05, 0.0202772, 773, 773, 0.0503531, 0.0291003, 0.82319, 0.0548406, 0.404769, 0.539258, 0.0011148, 1.21511e-07, 1.74674e-05, 0.0313673, 0.0716703, 773
0.0318966, 510029, 510017, 0.0290979, 773, 773, 0.0474646, 0.0206518, 0.833039, 0.0611761, 0.34543, 0.592443, 0.000936959, 1.00574e-07, 1.42371e-05, 0.0192259, 773, 773, 0.0456422, 0.019172, 0.83855, 0.0621153, 0.342737, 0.594216, 0.000918338, 9.73757e-08, 1.36166e-05, 0.0313673, 0.0749945, 773
0.0336207, 510026, 510015, 0.0281717, 773, 773, 0.0428026, 0.0135338, 0.84718, 0.0683252, 0.289326, 0.641577, 0.000760941, 7.91964e-08, 1.08694e-05, 0.0180214, 773, 773, 0.0411164, 0.0125086, 0.849568, 0.0693934, 0.286201, 0.643651, 0.000743534, 7.64398e-08, 1.0363e-05, 0.0313673, 0.0779466, 773
0.0353448, 510023, 510014, 0.0273175, 773, 773, 0.038434, 0.0089054, 0.856817, 0.075185, 0.24138, 0.682813, 0.000613999, 6.18033e-08, 8.20318e-06, 0.0171892, 773, 773, 0.0371075, 0.00826726, 0.861051, 0.0763077, 0.238423, 0.684662, 0.000599173, 5.95844e-08, 7.81342e-06, 0.0313673, 0.0805231, 773
0.037069, 510021, 510012, 0.0265919, 773, 773, 0.0344611, 0.00601087, 0.86183, 0.0814162, 0.203831, 0.714246, 0.000500845, 4.8697e-08, 6.24327e-06, 0.0162449, 773, 773, 0.0332345, 0.00559316, 0.862206, 0.0825017, 0.201627, 0.715375, 0.000489684, 4.70597e-08, 5.96338e-06, 0.0313673, 0.0827387, 773
0.0387931, 510018, 510010, 0.0259789, 773, 773, 0.0310925, 0.00426546, 0.866912, 0.0868149, 0.177088, 0.735672, 0.000420314, 3.94746e-08, 4.8883e-06, 0.0156433, 773, 773, 0.0301834, 0.00402131, 0.87002, 0.0878053, 0.175874, 0.735903, 0.000412854, 3.83486e-08, 4.69676e-06, 0.0313673, 0.0846185, 773
0.0405172, 510015, 510009, 0.0254698, 773, 773, 0.0280613, 0.00320262, 0.865221, 0.0912864, 0.16029, 0.748052, 0.000367898, 3.34118e-08, 4.0009e-06, 0.0149231, 773, 773, 0.0274556, 0.00306648, 0.872195, 0.092157, 0.159995, 0.747481, 0.000363474, 3.26732e-08, 3.87252e-06, 0.0313673, 0.0861958, 773
0.0422414, 510013, 510007, 0.0250588, 773, 773, 0.0259147, 0.00259875, 0.875483, 0.0949076, 0.151196, 0.753557, 0.000336241, 2.95875e-08, 3.43275e-06, 0.0145354, 773, 773, 0.0251221, 0.00248414, 0.871353, 0.0956443, 0.151653, 0.752365, 0.000334132, 2.91292e-08, 3.34824e-06, 0.0313673, 0.0875077, 773
0.0439655, 510010, 510006, 0.0247153, 773, 773, 0.0239686, 0.00220776, 0.878443, 0.0978156, 0.147389, 0.754474, 0.000318418, 2.7219e-08, 3.06773e-06, 0.0139847, 773, 773, 0.0234544, 0.00214117, 0.879623, 0.0984415, 0.148243, 0.752995, 0.000317603, 2.69239e-08, 3.00926e-06, 0.0313673, 0.0885908, 773
0.0456897, 510008, 510004, 0.0244507, 773, 773, 0.022287, 0.00194278, 0.87699, 0.10017, 0.146618, 0.752901, 0.000308663, 2.57112e-08, 2.82375e-06, 0.0137605, 773, 773, 0.021897, 0.00189784, 0.878866, 0.100699, 0.147622, 0.751368, 0.000308513, 2.55116e-08, 2.78142e-06, 0.0313673, 0.0894813, 773
0.0474138, 510005, 510003, 0.02424, 773, 773, 0.0210914, 0.00177131, 0.881512, 0.102089, 0.147236, 0.750369, 0.000303115, 2.4691e-08, 2.65177e-06, 0.0133514, 773, 773, 0.0207105, 0.00173285, 0.880078, 0.102529, 0.148239, 0.748927, 0.000303285, 2.45516e-08, 2.62043e-06, 0.0313673, 0.0902145, 773
0.0491379, 510002, 510001, 0.0240826, 773, 773, 0.0201082, 0.00164448, 0.881957, 0.103613, 0.148198, 0.747887, 0.00029961, 2.39669e-08, 2.52771e-06, 0.0132419, 773, 773, 0.0198588, 0.00162035, 0.882661, 0.103962, 0.149102, 0.746633, 0.000299925, 2.38714e-08, 2.505e-06, 0.0313673, 0.0908269, 773
0.0508621, 510000, 510000, 0.0239827, 773, 773, 0.0194876, 0.0015594, 0.882804, 0.104714, 0.148372, 0.746616, 0.000296305, 2.34135e-08, 2.43923e-06, 0.0129401, 773, 773, 0.0193236, 0.00154876, 0.883552, 0.104912, 0.149415, 0.745373, 0.00029733, 2.34111e-08, 2.43033e-06, 0.0313673, 0.0913646, 773
